transaction_id,account_id,amount,currency,status,merchant,payment_method,timestamp
txn_ccb1f53d66c4,acc_00054,471.63,SGD,denied,Guardian,applepay,2026-08-05T20:54:36Z
txn_a4bad72fe15b,acc_00485,514.88,MYR,completed,Cold Storage,paynow,2026-08-05T20:55:09Z
txn_8051f19554f5,acc_00295,307.48,SGD,pending,NTUC FairPrice,applepay,2026-08-05T20:55:32Z
txn_33742befcfa3,acc_00017,863.90,SGD,denied,McDonald's,grabpay,2026-08-05T20:55:42Z
txn_01dfb817d09d,acc_00310,665.08,SGD,completed,7-Eleven,grabpay,2026-08-05T20:55:44Z
txn_beb75b645a27,acc_00445,233.97,SGD,completed,7-Eleven,googlepay,2026-08-05T20:56:40Z
txn_15e8ed9bac72,acc_00159,203.97,SGD,completed,Guardian,googlepay,2026-08-05T20:57:23Z
txn_3f2602b79d69,acc_00053,116.22,SGD,denied,Starbucks,grabpay,2026-08-05T20:57:32Z
txn_7947b36eda7e,acc_00455,299.34,SGD,denied,Guardian,paynow,2026-08-05T20:57:34Z
txn_7a2a3bf7d278,acc_00133,357.18,SGD,denied,McDonald's,googlepay,2026-08-05T20:57:44Z
txn_a0ac02282a49,acc_00161,161.93,SGD,completed,Cold Storage,applepay,2026-08-05T20:58:01Z
txn_2ea316c16e7f,acc_00034,881.93,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T20:58:11Z
txn_6605d8b2da5b,acc_00161,108.37,SGD,pending,Watsons,paynow,2026-08-05T20:58:19Z
txn_eb8b6fd9ed38,acc_00014,84.46,MYR,denied,NTUC FairPrice,grabpay,2026-08-05T20:58:49Z
txn_a012e82e6657,acc_00500,239.62,SGD,completed,Grab,paynow,2026-08-05T20:59:11Z
txn_a82d42fb3d83,acc_00200,671.94,MYR,denied,7-Eleven,paynow,2026-08-05T20:59:33Z
txn_dd1fe061099a,acc_00077,461.78,SGD,completed,Shopee,applepay,2026-08-05T20:59:38Z
txn_680538f6ffc1,acc_00252,166.63,SGD,completed,Starbucks,paynow,2026-08-05T20:59:44Z
txn_52fcabe26bd7,acc_00473,253.30,MYR,completed,McDonald's,card,2026-08-05T21:01:23Z
txn_65b2549efbd8,acc_00338,894.68,SGD,pending,NTUC FairPrice,paynow,2026-08-05T21:01:45Z
txn_c53ee95bdd6f,acc_00127,847.84,MYR,completed,Cold Storage,grabpay,2026-08-05T21:01:48Z
txn_16c81d427f26,acc_00360,673.87,SGD,denied,Watsons,paynow,2026-08-05T21:02:24Z
txn_509506a7acb0,acc_00258,309.19,SGD,denied,Grab,card,2026-08-05T21:02:55Z
txn_406fc0b8cb29,acc_00384,275.40,MYR,completed,NTUC FairPrice,applepay,2026-08-05T21:02:58Z
txn_b4b9d2b98436,acc_00302,222.02,MYR,completed,Cold Storage,grabpay,2026-08-05T21:03:21Z
txn_3c3463c69e95,acc_00234,849.97,SGD,completed,Lazada,googlepay,2026-08-05T21:03:24Z
txn_fccf5b0a6cd2,acc_00016,884.84,SGD,completed,Lazada,grabpay,2026-08-05T21:03:30Z
txn_237af8e65fdc,acc_00148,479.70,SGD,completed,Grab,card,2026-08-05T21:04:05Z
txn_d0858cdaaa50,acc_00133,628.55,SGD,completed,McDonald's,grabpay,2026-08-05T21:04:10Z
txn_1cab9501352b,acc_00491,610.58,SGD,completed,NTUC FairPrice,paynow,2026-08-05T21:04:47Z
txn_1179d40ac307,acc_00207,389.64,SGD,completed,Shopee,paynow,2026-08-05T21:05:05Z
txn_7cee255a84dc,acc_00046,800.50,SGD,completed,Watsons,grabpay,2026-08-05T21:05:27Z
txn_6cdb55a23120,acc_00339,231.77,SGD,pending,Guardian,googlepay,2026-08-05T21:05:27Z
txn_d318f17e8ea4,acc_00414,589.32,SGD,pending,Watsons,paynow,2026-08-05T21:05:36Z
txn_12ae2dd24383,acc_00379,333.19,MYR,completed,NTUC FairPrice,applepay,2026-08-05T21:05:38Z
txn_1f8a0fa9c743,acc_00339,765.96,SGD,completed,Watsons,googlepay,2026-08-05T21:05:50Z
txn_7542f4d79db2,acc_00374,386.72,SGD,completed,7-Eleven,applepay,2026-08-05T21:05:51Z
txn_e5412c9bf8b4,acc_00471,454.09,SGD,completed,Guardian,applepay,2026-08-05T21:06:03Z
txn_628ee2d00af5,acc_00322,89.70,SGD,completed,McDonald's,card,2026-08-05T21:06:05Z
txn_9bfdcae43071,acc_00333,397.44,SGD,completed,Shopee,grabpay,2026-08-05T21:06:37Z
txn_bd0635ab7ab7,acc_00108,268.20,SGD,completed,NTUC FairPrice,paynow,2026-08-05T21:06:57Z
txn_4be185693f70,acc_00288,305.87,SGD,completed,Shopee,grabpay,2026-08-05T21:07:01Z
txn_ff31e61d46b2,acc_00142,341.72,SGD,completed,McDonald's,grabpay,2026-08-05T21:07:35Z
txn_54f93a42a44d,acc_00300,266.41,SGD,pending,NTUC FairPrice,googlepay,2026-08-05T21:07:42Z
txn_764698fc5890,acc_00006,91.00,SGD,denied,Watsons,googlepay,2026-08-05T21:08:09Z
txn_2ae78df95c64,acc_00282,68.15,SGD,completed,Grab,paynow,2026-08-05T21:08:19Z
txn_373b9c5bf72d,acc_00254,581.37,SGD,completed,Lazada,paynow,2026-08-05T21:08:42Z
txn_9116dd2a8a34,acc_00283,898.53,SGD,pending,Shopee,googlepay,2026-08-05T21:08:59Z
txn_bc3421b7389d,acc_00271,522.95,SGD,completed,Starbucks,grabpay,2026-08-05T21:09:02Z
txn_597c366748e8,acc_00327,404.59,SGD,completed,McDonald's,applepay,2026-08-05T21:09:02Z
txn_ad9f98794b7f,acc_00023,530.98,SGD,completed,Cold Storage,card,2026-08-05T21:09:09Z
txn_863adb812be7,acc_00296,838.00,SGD,pending,Lazada,googlepay,2026-08-05T21:09:59Z
txn_cdcae9a72325,acc_00264,675.44,SGD,pending,McDonald's,grabpay,2026-08-05T21:11:18Z
txn_b5ae3471488c,acc_00078,738.80,SGD,pending,Lazada,applepay,2026-08-05T21:11:20Z
txn_1ad20ea161e1,acc_00140,397.37,SGD,completed,Starbucks,grabpay,2026-08-05T21:12:09Z
txn_afcb22a66c83,acc_00161,640.40,SGD,denied,Cold Storage,applepay,2026-08-05T21:12:38Z
txn_84aa422172cf,acc_00457,852.62,SGD,completed,McDonald's,googlepay,2026-08-05T21:12:57Z
txn_744f87ce60b9,acc_00154,514.32,SGD,pending,7-Eleven,card,2026-08-05T21:12:59Z
txn_ee652d95869d,acc_00045,38.79,SGD,completed,Grab,card,2026-08-05T21:13:17Z
txn_8259a01499ea,acc_00378,620.77,SGD,denied,Guardian,grabpay,2026-08-05T21:13:17Z
txn_4eba6ef6c721,acc_00041,549.51,SGD,denied,Lazada,applepay,2026-08-05T21:13:55Z
txn_38e5ff921b04,acc_00169,619.90,SGD,completed,Shopee,paynow,2026-08-05T21:14:34Z
txn_1826ab7241c0,acc_00243,240.81,MYR,denied,Lazada,card,2026-08-05T21:14:43Z
txn_f1149f1ad1e8,acc_00063,839.97,SGD,completed,Cold Storage,googlepay,2026-08-05T21:14:43Z
txn_9165eea2e955,acc_00375,671.43,SGD,completed,7-Eleven,applepay,2026-08-05T21:14:43Z
txn_b4b173b53953,acc_00286,728.66,SGD,pending,NTUC FairPrice,grabpay,2026-08-05T21:14:49Z
txn_7bd4bc3c24ed,acc_00066,282.22,SGD,denied,7-Eleven,grabpay,2026-08-05T21:15:02Z
txn_fa156a781440,acc_00433,262.33,SGD,completed,McDonald's,googlepay,2026-08-05T21:15:03Z
txn_e61240aaa3a0,acc_00385,77.91,SGD,denied,7-Eleven,paynow,2026-08-05T21:15:41Z
txn_c4973703588d,acc_00376,524.41,SGD,completed,Starbucks,grabpay,2026-08-05T21:16:22Z
txn_61b30f51db19,acc_00369,502.57,SGD,completed,7-Eleven,grabpay,2026-08-05T21:16:31Z
txn_2ffcb12377a4,acc_00365,608.40,SGD,completed,Shopee,paynow,2026-08-05T21:16:45Z
txn_3d2a2370d97a,acc_00130,198.34,SGD,denied,Guardian,applepay,2026-08-05T21:16:49Z
txn_e285a3341ba7,acc_00090,846.14,SGD,denied,NTUC FairPrice,paynow,2026-08-05T21:16:53Z
txn_bbfed874342c,acc_00121,570.53,SGD,completed,Shopee,grabpay,2026-08-05T21:17:17Z
txn_8ceb4e065880,acc_00285,736.16,SGD,pending,Grab,googlepay,2026-08-05T21:17:20Z
txn_64efe40de305,acc_00341,223.56,SGD,pending,Starbucks,paynow,2026-08-05T21:17:28Z
txn_ce0551686e2f,acc_00056,296.54,SGD,completed,McDonald's,grabpay,2026-08-05T21:17:51Z
txn_fdf354d014f7,acc_00467,450.05,SGD,completed,McDonald's,googlepay,2026-08-05T21:18:24Z
txn_53427e21d70c,acc_00187,315.60,SGD,pending,Shopee,card,2026-08-05T21:18:26Z
txn_f28572aa4b7d,acc_00294,755.66,SGD,denied,Guardian,googlepay,2026-08-05T21:18:29Z
txn_38ad30dc0649,acc_00191,56.34,SGD,completed,Watsons,grabpay,2026-08-05T21:19:12Z
txn_248da4cb4069,acc_00445,257.49,SGD,denied,Cold Storage,googlepay,2026-08-05T21:19:25Z
txn_32dfec6e20f7,acc_00070,138.17,SGD,completed,Watsons,grabpay,2026-08-05T21:19:38Z
txn_f07fb920bf89,acc_00048,510.80,SGD,completed,Guardian,card,2026-08-05T21:20:02Z
txn_2f09a3fb362d,acc_00431,503.45,SGD,completed,Lazada,paynow,2026-08-05T21:20:53Z
txn_dfd01b2e4a93,acc_00065,708.80,SGD,completed,Watsons,paynow,2026-08-05T21:20:58Z
txn_282f359afc20,acc_00165,211.23,SGD,pending,Watsons,card,2026-08-05T21:20:58Z
txn_4a5b602b9707,acc_00368,161.77,SGD,completed,NTUC FairPrice,paynow,2026-08-05T21:21:28Z
txn_2e9d2c067e71,acc_00364,306.75,SGD,completed,Starbucks,card,2026-08-05T21:21:39Z
txn_510c2790ac55,acc_00124,336.79,MYR,pending,Shopee,applepay,2026-08-05T21:22:03Z
txn_4e0488e7b992,acc_00215,384.58,SGD,denied,Cold Storage,grabpay,2026-08-05T21:22:13Z
txn_0a815393705c,acc_00497,689.12,SGD,completed,Watsons,grabpay,2026-08-05T21:22:35Z
txn_e9aebf3e13f9,acc_00460,667.95,SGD,denied,Shopee,card,2026-08-05T21:22:42Z
txn_8aeb4d9fd571,acc_00154,687.66,SGD,denied,Lazada,paynow,2026-08-05T21:22:49Z
txn_5822b7c9623e,acc_00216,330.45,SGD,pending,Grab,card,2026-08-05T21:23:06Z
txn_05ca48be390f,acc_00089,180.09,SGD,pending,Grab,googlepay,2026-08-05T21:23:35Z
txn_373bc35cea88,acc_00091,148.54,MYR,pending,7-Eleven,googlepay,2026-08-05T21:23:42Z
txn_25c866737986,acc_00297,491.05,SGD,pending,Starbucks,grabpay,2026-08-05T21:23:48Z
txn_bb11e0f26563,acc_00332,359.08,SGD,completed,Shopee,paynow,2026-08-05T21:23:52Z
txn_520cf8ffaec5,acc_00481,609.00,SGD,pending,Watsons,grabpay,2026-08-05T21:24:05Z
txn_533c3e371635,acc_00107,338.99,SGD,completed,Watsons,card,2026-08-05T21:24:38Z
txn_bbd6d2858a33,acc_00346,688.57,SGD,completed,Grab,grabpay,2026-08-05T21:24:48Z
txn_45ebaf9472b9,acc_00425,180.18,SGD,completed,Grab,grabpay,2026-08-05T21:25:17Z
txn_0d763cea7c14,acc_00353,518.77,SGD,completed,Starbucks,applepay,2026-08-05T21:25:47Z
txn_9ae0352ed30a,acc_00100,310.45,SGD,completed,Lazada,card,2026-08-05T21:25:51Z
txn_0119299f5c81,acc_00390,814.22,SGD,completed,Grab,applepay,2026-08-05T21:26:16Z
txn_98d02d04281b,acc_00246,35.41,SGD,completed,Cold Storage,grabpay,2026-08-05T21:26:18Z
txn_a135c0c9730c,acc_00358,478.01,SGD,pending,Starbucks,grabpay,2026-08-05T21:26:47Z
txn_7616f50795ae,acc_00206,601.09,SGD,pending,Starbucks,applepay,2026-08-05T21:26:47Z
txn_a8ec6aeddce3,acc_00287,153.72,MYR,completed,Cold Storage,card,2026-08-05T21:26:57Z
txn_f0749dd54661,acc_00500,705.72,SGD,pending,Shopee,card,2026-08-05T21:27:01Z
txn_6cff2579951f,acc_00102,645.12,SGD,pending,Lazada,applepay,2026-08-05T21:27:16Z
txn_ba52748e43c5,acc_00060,399.10,SGD,completed,Grab,googlepay,2026-08-05T21:27:30Z
txn_61ced8b5e701,acc_00055,159.70,SGD,pending,Starbucks,grabpay,2026-08-05T21:27:44Z
txn_dc3171534345,acc_00025,410.57,SGD,completed,McDonald's,paynow,2026-08-05T21:27:44Z
txn_acfdfe47a237,acc_00471,279.05,SGD,denied,McDonald's,applepay,2026-08-05T21:27:54Z
txn_7c958aec932a,acc_00192,274.67,SGD,completed,Shopee,paynow,2026-08-05T21:28:03Z
txn_29becc5b454a,acc_00176,350.50,SGD,completed,Starbucks,googlepay,2026-08-05T21:28:11Z
txn_1f817e750147,acc_00296,503.81,SGD,completed,Watsons,paynow,2026-08-05T21:28:23Z
txn_7d2dc9864e25,acc_00024,628.00,SGD,completed,McDonald's,paynow,2026-08-05T21:29:30Z
txn_69b00b06a6c9,acc_00311,468.27,SGD,completed,Guardian,card,2026-08-05T21:29:37Z
txn_ae6333a010ed,acc_00047,688.73,SGD,completed,Watsons,applepay,2026-08-05T21:29:48Z
txn_24ca04a57736,acc_00338,460.94,SGD,completed,McDonald's,googlepay,2026-08-05T21:30:10Z
txn_64de911bc9b8,acc_00291,359.64,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T21:30:15Z
txn_8535675fb5c2,acc_00280,214.55,SGD,completed,Watsons,card,2026-08-05T21:30:24Z
txn_42b78339a360,acc_00067,163.37,SGD,completed,Lazada,paynow,2026-08-05T21:30:28Z
txn_af060ca65fc9,acc_00476,418.53,MYR,denied,Lazada,grabpay,2026-08-05T21:30:49Z
txn_017588b3e11a,acc_00278,687.28,SGD,denied,7-Eleven,grabpay,2026-08-05T21:30:58Z
txn_e168d5ecc6d4,acc_00071,193.14,SGD,pending,Grab,googlepay,2026-08-05T21:31:02Z
txn_3bbc9ef92297,acc_00438,142.79,SGD,pending,Cold Storage,applepay,2026-08-05T21:31:09Z
txn_552da34c2c40,acc_00249,703.97,SGD,completed,NTUC FairPrice,grabpay,2026-08-05T21:31:50Z
txn_c4f0b66d773f,acc_00060,66.52,SGD,completed,NTUC FairPrice,paynow,2026-08-05T21:31:57Z
txn_406d774f4ed8,acc_00165,139.19,SGD,pending,Shopee,card,2026-08-05T21:32:00Z
txn_947ec2bbce68,acc_00200,593.95,SGD,pending,Shopee,paynow,2026-08-05T21:32:19Z
txn_a834dc04ba14,acc_00039,384.35,SGD,denied,Grab,applepay,2026-08-05T21:32:32Z
txn_ee80778ef865,acc_00295,610.41,SGD,pending,Lazada,card,2026-08-05T21:33:27Z
txn_31f521731ece,acc_00140,188.21,SGD,completed,Guardian,paynow,2026-08-05T21:33:29Z
txn_b34d5b6b9fb0,acc_00374,590.12,SGD,pending,Starbucks,paynow,2026-08-05T21:33:30Z
txn_241f4bebab60,acc_00356,214.45,SGD,denied,McDonald's,card,2026-08-05T21:33:36Z
txn_5a294b492dfd,acc_00133,106.33,SGD,completed,Grab,grabpay,2026-08-05T21:33:40Z
txn_c19a55f65eec,acc_00280,530.02,SGD,completed,Guardian,card,2026-08-05T21:34:02Z
txn_b2bfae85094e,acc_00383,226.73,SGD,completed,Starbucks,applepay,2026-08-05T21:34:05Z
txn_da1841773212,acc_00467,6.91,SGD,pending,Grab,paynow,2026-08-05T21:36:29Z
txn_b1e0fc19a87d,acc_00371,689.94,SGD,completed,Shopee,card,2026-08-05T21:36:38Z
txn_26d5e06b53ca,acc_00439,510.11,SGD,completed,Shopee,googlepay,2026-08-05T21:36:43Z
txn_a6ad22d280e0,acc_00421,307.54,SGD,pending,Guardian,googlepay,2026-08-05T21:37:00Z
txn_ae5e1cc47e67,acc_00191,51.04,SGD,denied,Grab,applepay,2026-08-05T21:37:27Z
txn_01444d6724db,acc_00084,720.80,SGD,completed,Grab,card,2026-08-05T21:37:36Z
txn_710f04329b34,acc_00052,612.06,SGD,completed,Watsons,applepay,2026-08-05T21:37:52Z
txn_61e95472c557,acc_00242,438.82,SGD,completed,Shopee,googlepay,2026-08-05T21:38:42Z
txn_95af1d1e7ed1,acc_00376,777.73,SGD,pending,7-Eleven,googlepay,2026-08-05T21:39:35Z
txn_74ba51d310ac,acc_00056,376.71,SGD,completed,Cold Storage,googlepay,2026-08-05T21:39:43Z
txn_4029950a90b8,acc_00081,53.55,SGD,completed,Shopee,card,2026-08-05T21:39:52Z
txn_33ab7572f37f,acc_00235,14.67,SGD,completed,7-Eleven,googlepay,2026-08-05T21:41:25Z
txn_f8b857cf26f0,acc_00360,495.43,SGD,denied,Lazada,paynow,2026-08-05T21:41:34Z
txn_b8c4a8907f73,acc_00005,94.64,SGD,pending,McDonald's,googlepay,2026-08-05T21:41:37Z
txn_19223a22b8f1,acc_00012,575.45,MYR,completed,Grab,applepay,2026-08-05T21:41:45Z
txn_87f422fd55e0,acc_00090,397.52,SGD,completed,7-Eleven,paynow,2026-08-05T21:41:45Z
txn_31cf7654f0b7,acc_00372,814.64,SGD,completed,Lazada,applepay,2026-08-05T21:42:33Z
txn_6e38f1ee02dd,acc_00007,526.53,SGD,completed,Guardian,applepay,2026-08-05T21:42:48Z
txn_30b9532ef108,acc_00170,421.03,SGD,completed,Shopee,grabpay,2026-08-05T21:43:54Z
txn_fbd93acd9506,acc_00170,607.23,SGD,denied,Cold Storage,card,2026-08-05T21:43:58Z
txn_e6529b4b31b1,acc_00209,95.20,SGD,completed,Watsons,card,2026-08-05T21:44:00Z
txn_459930552943,acc_00389,216.43,SGD,completed,Shopee,googlepay,2026-08-05T21:44:19Z
txn_88f833116bd2,acc_00257,14.75,SGD,completed,7-Eleven,applepay,2026-08-05T21:44:21Z
txn_a2cd893b845e,acc_00258,291.14,SGD,completed,NTUC FairPrice,grabpay,2026-08-05T21:44:25Z
txn_b812542853bb,acc_00187,256.49,SGD,pending,Guardian,googlepay,2026-08-05T21:44:37Z
txn_d68d38297400,acc_00371,347.43,SGD,denied,Watsons,grabpay,2026-08-05T21:45:11Z
txn_2dd752895f55,acc_00216,319.24,SGD,completed,Shopee,card,2026-08-05T21:45:33Z
txn_366bd4ba6294,acc_00034,859.36,SGD,denied,Cold Storage,card,2026-08-05T21:45:46Z
txn_af89d2b417c0,acc_00349,254.93,MYR,completed,Starbucks,googlepay,2026-08-05T21:45:48Z
txn_32e3678b3bbf,acc_00092,359.68,SGD,completed,Grab,card,2026-08-05T21:46:17Z
txn_b58744ba4c54,acc_00298,469.30,SGD,completed,Lazada,paynow,2026-08-05T21:46:38Z
txn_5ffa9c12511d,acc_00301,874.52,MYR,completed,7-Eleven,paynow,2026-08-05T21:46:44Z
txn_02569a5dc6ef,acc_00073,88.64,SGD,denied,Shopee,card,2026-08-05T21:47:12Z
txn_535c51298cbd,acc_00091,578.06,SGD,pending,Guardian,applepay,2026-08-05T21:47:51Z
txn_ce2e8a8fd299,acc_00430,488.66,SGD,denied,Grab,grabpay,2026-08-05T21:47:58Z
txn_96c37ef106cd,acc_00328,842.84,SGD,completed,Shopee,card,2026-08-05T21:48:00Z
txn_1dd246d6fae5,acc_00149,108.10,SGD,pending,Watsons,card,2026-08-05T21:48:05Z
txn_192ba8fa543a,acc_00397,510.10,SGD,pending,NTUC FairPrice,applepay,2026-08-05T21:48:07Z
txn_3f640228cf24,acc_00103,845.68,SGD,completed,McDonald's,card,2026-08-05T21:48:42Z
txn_a9edef4533ea,acc_00276,643.08,SGD,completed,Grab,paynow,2026-08-05T21:48:45Z
txn_0adb0c60472c,acc_00065,92.26,MYR,completed,7-Eleven,grabpay,2026-08-05T21:49:36Z
txn_7c2020e8a9d4,acc_00436,592.05,SGD,completed,Lazada,card,2026-08-05T21:49:39Z
txn_0b6f412cfc05,acc_00126,596.89,SGD,completed,Lazada,applepay,2026-08-05T21:49:39Z
txn_d63d42834396,acc_00188,237.37,SGD,completed,Lazada,applepay,2026-08-05T21:49:50Z
txn_a864894ce582,acc_00243,114.81,SGD,pending,7-Eleven,applepay,2026-08-05T21:49:56Z
txn_3a2aedd9e34f,acc_00110,898.83,SGD,denied,Lazada,grabpay,2026-08-05T21:50:02Z
txn_cfb5f9cd3534,acc_00457,171.77,SGD,pending,McDonald's,card,2026-08-05T21:50:14Z
txn_4b4aa3e75918,acc_00039,378.50,SGD,pending,Guardian,card,2026-08-05T21:50:22Z
txn_d08cf24c6680,acc_00053,641.99,MYR,completed,Cold Storage,card,2026-08-05T21:50:25Z
txn_000925b19807,acc_00300,890.66,SGD,pending,Grab,card,2026-08-05T21:50:44Z
txn_79ebd8c4b605,acc_00276,509.89,SGD,pending,Lazada,applepay,2026-08-05T21:51:13Z
txn_d6dd291059d9,acc_00417,809.79,SGD,completed,Watsons,grabpay,2026-08-05T21:51:15Z
txn_f251ea021808,acc_00158,101.77,SGD,completed,Lazada,applepay,2026-08-05T21:51:29Z
txn_f50e81882900,acc_00360,767.01,SGD,pending,Guardian,applepay,2026-08-05T21:51:34Z
txn_e53221812d1c,acc_00380,337.14,SGD,completed,Starbucks,grabpay,2026-08-05T21:51:35Z
txn_7b12d8e07193,acc_00216,77.12,SGD,completed,Lazada,googlepay,2026-08-05T21:52:37Z
txn_7af947f39117,acc_00112,671.77,SGD,pending,Watsons,paynow,2026-08-05T21:52:46Z
txn_4f991c72d7f1,acc_00448,864.24,SGD,completed,Lazada,grabpay,2026-08-05T21:52:46Z
txn_47f84609f557,acc_00436,688.30,SGD,denied,Guardian,applepay,2026-08-05T21:53:05Z
txn_5e58678d45fa,acc_00302,594.37,SGD,pending,McDonald's,card,2026-08-05T21:53:22Z
txn_508800c1812e,acc_00432,191.88,MYR,pending,Grab,grabpay,2026-08-05T21:54:05Z
txn_6cfe967a216f,acc_00388,892.79,SGD,pending,Guardian,grabpay,2026-08-05T21:54:06Z
txn_55344ce8206f,acc_00423,428.04,SGD,completed,Shopee,googlepay,2026-08-05T21:54:38Z
txn_e2129edba91d,acc_00330,254.52,SGD,completed,Shopee,grabpay,2026-08-05T21:55:08Z
txn_ebd2b2f2c537,acc_00149,636.19,SGD,pending,Cold Storage,applepay,2026-08-05T21:55:21Z
txn_a5d02c8bca15,acc_00411,580.16,SGD,completed,Grab,googlepay,2026-08-05T21:55:43Z
txn_296a5392b09e,acc_00045,617.68,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T21:56:18Z
txn_a9b82f16cd35,acc_00423,479.73,SGD,completed,Grab,applepay,2026-08-05T21:56:45Z
txn_5e3143bfabff,acc_00371,746.88,SGD,completed,Starbucks,googlepay,2026-08-05T21:57:06Z
txn_88bdb7af09a2,acc_00194,550.21,MYR,denied,Shopee,googlepay,2026-08-05T21:57:42Z
txn_b13722e7340b,acc_00458,30.22,MYR,pending,McDonald's,paynow,2026-08-05T21:57:49Z
txn_d63a65c73977,acc_00454,488.17,SGD,completed,McDonald's,grabpay,2026-08-05T21:57:59Z
txn_72e5df98f310,acc_00047,353.25,SGD,completed,7-Eleven,googlepay,2026-08-05T21:58:09Z
txn_e33620abc67d,acc_00270,387.10,SGD,completed,NTUC FairPrice,card,2026-08-05T21:58:17Z
txn_0c0d49708110,acc_00406,807.27,MYR,completed,Starbucks,googlepay,2026-08-05T21:58:19Z
txn_81351b5ac707,acc_00319,839.78,SGD,denied,Lazada,card,2026-08-05T21:58:22Z
txn_5db595e98bbf,acc_00150,309.64,SGD,completed,Starbucks,card,2026-08-05T21:58:38Z
txn_b2f7d14123db,acc_00320,619.77,SGD,completed,NTUC FairPrice,paynow,2026-08-05T21:59:00Z
txn_f1fb37f11672,acc_00385,893.18,SGD,completed,McDonald's,googlepay,2026-08-05T21:59:10Z
txn_51f78b5448e4,acc_00228,890.76,SGD,pending,Watsons,card,2026-08-05T21:59:28Z
txn_9d5eb69e2d45,acc_00079,516.39,SGD,completed,Grab,grabpay,2026-08-05T21:59:29Z
txn_3ac5973e3d6a,acc_00495,826.50,SGD,completed,Shopee,card,2026-08-05T21:59:34Z
txn_b467ee0735ac,acc_00330,221.06,SGD,denied,Lazada,applepay,2026-08-05T21:59:53Z
txn_e45d1a259490,acc_00348,344.13,MYR,completed,Cold Storage,card,2026-08-05T22:00:04Z
txn_168fbcbe694b,acc_00193,543.67,SGD,pending,McDonald's,grabpay,2026-08-05T22:00:16Z
txn_c6f6a5179ae8,acc_00458,826.92,SGD,pending,Lazada,grabpay,2026-08-05T22:00:20Z
txn_8d5b160d342c,acc_00458,752.32,MYR,completed,Grab,card,2026-08-05T22:00:57Z
txn_fbbaeceafd50,acc_00352,25.91,SGD,pending,Shopee,googlepay,2026-08-05T22:01:00Z
txn_6e34bf4657c4,acc_00288,133.64,SGD,completed,McDonald's,grabpay,2026-08-05T22:01:08Z
txn_9a18290f2d93,acc_00456,98.56,SGD,completed,Cold Storage,grabpay,2026-08-05T22:01:16Z
txn_4906b1b3d4fe,acc_00370,633.87,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T22:01:21Z
txn_8d4b2d46ec68,acc_00376,244.28,SGD,completed,Guardian,googlepay,2026-08-05T22:01:31Z
txn_289538495a62,acc_00041,243.01,SGD,completed,Cold Storage,card,2026-08-05T22:01:40Z
txn_db3680edef17,acc_00432,569.31,SGD,completed,Guardian,applepay,2026-08-05T22:01:45Z
txn_3a3d5acbdbcb,acc_00461,50.45,SGD,pending,NTUC FairPrice,googlepay,2026-08-05T22:01:54Z
txn_41f88966023b,acc_00182,282.30,SGD,completed,Watsons,card,2026-08-05T22:02:28Z
txn_e6c15f89f47a,acc_00196,895.17,SGD,completed,McDonald's,googlepay,2026-08-05T22:02:34Z
txn_b4dcf73bb2ed,acc_00245,33.47,SGD,completed,Shopee,grabpay,2026-08-05T22:02:35Z
txn_f03e508964d5,acc_00165,563.84,SGD,pending,Lazada,applepay,2026-08-05T22:02:38Z
txn_cc70a434b82f,acc_00276,283.56,SGD,denied,Guardian,googlepay,2026-08-05T22:02:38Z
txn_5328b08bc645,acc_00249,825.79,SGD,completed,Cold Storage,applepay,2026-08-05T22:02:39Z
txn_35f86c0ca2e2,acc_00431,30.48,SGD,denied,Shopee,googlepay,2026-08-05T22:03:08Z
txn_e9156593d0fe,acc_00294,280.45,SGD,completed,Starbucks,applepay,2026-08-05T22:03:11Z
txn_9c96cfc1b7c4,acc_00143,425.26,SGD,denied,Lazada,grabpay,2026-08-05T22:03:49Z
txn_b7bbffc0ebf6,acc_00023,284.42,MYR,completed,Cold Storage,paynow,2026-08-05T22:04:05Z
txn_b4d14b428a2e,acc_00355,521.75,SGD,completed,Starbucks,googlepay,2026-08-05T22:04:10Z
txn_c842231fb6ee,acc_00218,156.99,SGD,completed,7-Eleven,grabpay,2026-08-05T22:04:26Z
txn_677ace1b15fa,acc_00311,767.52,SGD,denied,Grab,applepay,2026-08-05T22:04:53Z
txn_388ae1d86653,acc_00338,429.06,SGD,completed,Cold Storage,googlepay,2026-08-05T22:05:07Z
txn_2f6c3cb4f908,acc_00081,397.04,SGD,pending,Lazada,grabpay,2026-08-05T22:05:16Z
txn_91b9355bf9c2,acc_00390,69.82,SGD,completed,McDonald's,applepay,2026-08-05T22:05:27Z
txn_1ae84579abfe,acc_00325,325.78,SGD,completed,McDonald's,paynow,2026-08-05T22:05:29Z
txn_736ebbd9a9de,acc_00169,86.96,SGD,completed,Watsons,card,2026-08-05T22:05:31Z
txn_42e3018bb049,acc_00126,747.14,MYR,pending,Grab,googlepay,2026-08-05T22:05:41Z
txn_2325d86da522,acc_00449,210.54,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T22:05:47Z
txn_20e58a2af33a,acc_00434,272.14,SGD,completed,McDonald's,applepay,2026-08-05T22:05:59Z
